VAR,"s1.Vent.PV52.heater.pump.al",0,2014/08/28 14:06:48.112,1,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.heater.valve.al",0,2014/08/28 14:06:48.112,1,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.status.0",0,2014/08/05 09:05:29.752,0,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.status.1",0,2014/08/05 01:11:41.362,0,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.status.2",0,2014/08/04 23:46:13.158,0,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.status.3",0,2014/08/27 09:52:23.124,0,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.te2.al",0,2014/08/28 14:06:48.113,1,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.te2.sp_cmd",22,2014/08/20 15:38:40.977,0,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.te3.al",0,2014/08/28 14:06:48.114,1,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.tout.al",0,2014/08/28 14:06:48.114,1,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.tout.zn",20.1,2014/08/29 14:13:43.476,0,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.ts.al",0,2014/08/28 14:06:48.115,1,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.vp.al",0,2014/08/29 14:41:16.587,32768,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.vp.run",0,2014/08/20 15:38:56.262,0,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.vv1.al",0,2014/08/29 14:41:16.587,32768,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.vv1.run",0,2014/08/20 15:38:56.262,0,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.vv2.al",0,2014/08/29 14:41:16.589,32768,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.vv2.run",0,2014/08/20 15:38:56.262,0,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.auto",0,2014/08/20 15:38:56.262,0,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.fair",0,2014/08/28 14:06:48.117,1,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.gen_al",0,2014/08/28 14:06:48.117,1,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.gen_war",0,2014/08/28 14:06:48.117,1,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.man",1,2014/08/20 15:38:56.262,0,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.al.ExtremeSAT",0,2014/08/28 14:06:48.120,1,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
VAR,"s1.Vent.PV52.al.ExtremeRHT",0,2014/08/28 14:06:48.120,1,0,0,0,"Вентиляцiя","П52В52","2-й поверх","Примiщення (2103)","Акумуляторна №2","ЩА-ПВ52","","","","","","","",""
