LB,32698,0,L,Alarm,20140829T114116.225Z,20140829T114116.514Z
LC
20140829T114116.337Z,1,33554432, ,,s1.Vent.PV2.vv1.al,"Несправнiсть витяжного вентилятора ",,3331,20140829T114116.317Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV2,Вентиляцiя,П2В2,Техповерх,Вiсi 2-3 Д-Е,Блок А прим. 1102,ЩА-ПВ2
20140829T114116.337Z,1,33554432, ,,s1.Vent.PV71.fp.al,"Забруднення фiльтру притоку",,3333,20140829T114116.317Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV71,Вентиляцiя,ПВ 71,2-й поверх,Примiщення (2052),Блок F АБК експедицiї,ЩА-ПВ71
20140829T114116.337Z,1,33554432, ,,s1.Vent.PV71.fv.al,"Забруднення фiльтру витяжки",,3333,20140829T114116.317Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV71,Вентиляцiя,ПВ 71,2-й поверх,Примiщення (2052),Блок F АБК експедицiї,ЩА-ПВ71
20140829T114116.337Z,1,33554432, ,,s1.Vent.PV2.vp.f_al,"Несправнiсть частотного перетворювача",,3331,20140829T114116.318Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV2,Вентиляцiя,П2В2,Техповерх,Вiсi 2-3 Д-Е,Блок А прим. 1102,ЩА-ПВ2
20140829T114116.337Z,1,33554432, ,,s1.Vent.PV74.fair,"Пожежа",,3329,20140829T114116.318Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV74,Вентиляцiя,ПВ 74,Техповерх,Вiсi 2-3 В-Г,Примiщення гардеробiв (2-поверх),ЩА-ПВ74
20140829T114116.337Z,1,33554432, ,,s1.Vent.PV74.al.ExtremeSAT,"Критична температура припливного повiтря",,3328,20140829T114116.318Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV74,Вентиляцiя,ПВ 74,Техповерх,Вiсi 2-3 В-Г,Примiщення гардеробiв (2-поверх),ЩА-ПВ74
20140829T114116.338Z,1,33554432, ,,s1.Vent.PV74.al.ExtremeRHT,"Критична температура зворотнього т-сiя",,3328,20140829T114116.319Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV74,Вентиляцiя,ПВ 74,Техповерх,Вiсi 2-3 В-Г,Примiщення гардеробiв (2-поверх),ЩА-ПВ74
20140829T114116.338Z,1,33554432, ,,s1.Vent.PV74.al.Freezing_SAT,"Загроза замерзання по повiтрю",,3328,20140829T114116.319Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV74,Вентиляцiя,ПВ 74,Техповерх,Вiсi 2-3 В-Г,Примiщення гардеробiв (2-поверх),ЩА-ПВ74
20140829T114116.338Z,1,33554432, ,,s1.Vent.PV74.te2.w_High_Sat,"Висока температура припливного повiтря",,3328,20140829T114116.319Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV74,Вентиляцiя,ПВ 74,Техповерх,Вiсi 2-3 В-Г,Примiщення гардеробiв (2-поверх),ЩА-ПВ74
20140829T114116.338Z,1,33554432, ,,s1.Vent.PV74.te2.w_Low_Sat,"Низька температура припливного повiтря",,3328,20140829T114116.319Z,0,"                                        ","#@A1,#@A2,#@A3,#@A4,#@A5,#@A6,#@A7,#@A8",Vent,PV74,Вентиляцiя,ПВ 74,Техповерх,Вiсi 2-3 В-Г,Примiщення гардеробiв (2-поверх),ЩА-ПВ74
